DocId;Nom du professionnel;Partenaires;Activité du professionnel;Ville;Code postal du professionnel;Site Web;Adresse;Téléphone;Email de l'établissement;questionnaire_de_satisfaction;coordonnees_geographiques;region;departement
76789;HOTEL L'ORANGERAIE;CCI Var|DGE Provence-Alpes-Côte d'Azur|Engagement Qualité PACA;Hôtel-restaurant;LA CROIX-VALMER;83420;http://www.hotel.lorangeraie.com;bd G. Selliez, Route de Ramatuelle;04 94 55 27 27;info@hotel-lorangeraie.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=76789;43.194245, 6.585608;Provence-Alpes-Côte d'Azur;Var
86980;CHATEAU DES ROURE;CCI Ardèche|CCI Auvergne-Rhône-Alpes|DGE Auvergne Rhone-Alpes;Lieu de visite;LABASTIDE-DE-VIRAC;07150;http://www.chateaudesroure.com;18 Place du Château;0475386113;info@chateaudesroure.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=86980;44.351716, 4.401453;Auvergne-Rhône-Alpes;Ardèche
86986;GRAND SITE DE L'AVEN D'ORGNACCITE DE LA PREHISTOIRE;CCI Ardèche|CCI Auvergne-Rhône-Alpes|DGE Auvergne Rhone-Alpes;Lieu de visite;ORGNAC-L'AVEN;07150;http://www.orgnac.com;2240 Route de l'Aven;0475386510;infos@orgnac.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=86986;44.318629, 4.412221;Auvergne-Rhône-Alpes;Ardèche
87324;Camping L'Ermitage;CCI Ouest Normandie|NORMANDIE QUALITE TOURISME|DGE Normandie;Camping;DONVILLE-LES-BAINS;50350;"http://www.camping-ermitage.com;";rue de l'Ermitage;02 33 50 09 01;camping-ermitage@wanadoo.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=87324;48.851901, -1.580593;Normandie;Manche
78220;BOUCAULT Jean;DGE  Hauts de France|Qualinat;Sortie nature;RIVERY;80136;https://www.sortie-nature.fr/directory-structure/autour-de-loiseau/;Impasse Motte;06 62 54 92 67;jeanboucault@yahoo.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=78220;49.898443, 2.322638;Hauts-de-France;Somme
;Office de Tourisme Intercommunal Calvi Balagne - BIT Citadelle;DGE Corse|ADN Tourisme;Office de tourisme;CALVI;20260;http://www.balagne-corsica.com;Citadelle;04 95 65 16 67;tourisme@balagne-corsica.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt220803;42.538287, 8.800976;Corse;Haute-Corse
;MUSEE CARREFOUR DES PATRIMOINES;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Lieu de visite;CAMPAN;65710;https://carrefourdespatrimoines.fr/;40, rue du Général Leclerc Place de la Gare;05.62.91.72.81;amis.de.madame.campan@orange.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt222442;43.015208, 0.178442;Occitanie;Hautes-Pyrénées
;MUSEE DE CIRE;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Lieu de visite;LOURDES;65100;http://www.musee-de-cire-lourdes.com;87, rue de la grotte;05.62.94.33.74;contact@musee-de-cire-lourdes.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt222460;43.095624, -0.051177;Occitanie;Hautes-Pyrénées
;CAMPING LES GRANGES BAS;DGE Grand-Est|123 Etoiles de France;Camping;GERARDMER;88400;http://www.lesgrangesbas.fr;116 Chemin des Granges Bas;0329631203;camping@lesgrangesbas.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt222831;48.069325, 6.806847;Grand Est;Vosges
;moulin de Maupertuis;DGE Bourgogne Franche-Comté|HEADLIGHT CONSULTING|Bourgogne-Franche-Comté Tourisme;Lieu de visite;DONZY;58220;https://moulindemaupertuis.jimdofree.com/;Rue André Audinet;0386393946;moulin-maupertuis@wanadoo.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt225664;47.369896, 3.121564;Bourgogne-Franche-Comté;Nièvre
;Les TROGLOS de BELVES;DGE Nouvelle-Aquitaine|CDT Dordogne;Lieu de visite;BELVES;24170;https://sites-belves.com;1 rue des Filhols;05 53 29 10 20;sites.belves@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt227090;44.776129, 1.008302;Nouvelle-Aquitaine;Dordogne
;VINS DE DAGNE;Bistrot de Pays|DGE Occitanie;Café, bar, brasserie;MONTLAUR;11220;https://www.vinsdedagne.fr;2 Rue Piétonne;0468787372;vinsdedagne@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt229205;43.128761, 2.557242;Occitanie;Aude
;Logis Relais des Monedières;DGE Nouvelle-Aquitaine|Fédération Internationale des Logis;Hôtel-restaurant;SEILHAC;19700;https://www.relais-des-monedieres-seilhac.fr/;34 Montargis;05 55 27 04 74;relaisdesmonedieres@orange.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt229526;45.361966, 1.725662;Nouvelle-Aquitaine;Corrèze
;Actions aventure;CCI Hautes Alpes|DGE Provence-Alpes-Côte d'Azur|Engagement Qualité PACA;Sport de nature;SAINT-JULIEN-EN-CHAMPSAUR;05500;https://actions-sportsnature.fr/;Plan d'eau du Champsaur;0492501184;actions.aventure@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt231026;44.658471, 6.105115;Provence-Alpes-Côte d'Azur;Hautes-Alpes
;Camping Les Rouillères;Camping Qualité|DGE Pays de la Loire;Camping;LA TRANCHE-SUR-MER;85360;https://www.camping-les-rouilleres.com/;138 bd du Maréchal de Lattre de Tassigny;05 79 87 02 59;direction@camping-les-rouilleres.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt231356;46.348938, -1.364401;Pays de la Loire;Vendée
;Office Municipal de Tourisme de Bonifacio - BIT Le Bastion;DGE Corse|ADN Tourisme;Office de tourisme;BONIFACIO;20169;http://www.bonifacio.fr/;Le Bastion;04.95.73.11.88;info@bonifacio.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt236557;41.376819, 9.218113;Corse;Corse-du-Sud
;Office de Tourisme Baie de Quiberon la Sublime - BIT de Saint-Anne-d'Auray (Hors-les-murs);RT OT - Offices De Tourisme De Bretagne|DGE Bretagne|ADN Tourisme;Office de tourisme;SAINTE-ANNE-D'AURAY;56400;https://www.baiedequiberon.bzh/;9 rue de Vannes Basilique de Saint-Anne-d'Auray;02.44.84.56.56;auray.tourisme@baiedequiberon.bzh;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt239692;47.703845, -2.95342;Bretagne;Morbihan
;Office de Tourisme Intercommunal Saint Germain Boucles De Seine-BIT Chatou;DGE Ile-de-France|ADN Tourisme|RT OT - CRT IDF;Office de tourisme;CHATOU;78400;http://www.seine-saintgermain.fr;2 rue du Bac rez-de-chaussée de la Maison Levanneur;01 30 09 39 89;info@seine-saintgermain.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt240040;;;
;Destination Pays Bigouden Sud - BIT de Combrit Sainte-Marine;RT OT - Offices De Tourisme De Bretagne|DGE Bretagne|ADN Tourisme;Office de tourisme;COMBRIT;29120;http://www.destination-paysbigouden.com;Place Grafenhausen;02 98 82 37 99;pbs@destination-paysbigouden.bzh;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt240048;47.888328, -4.162419;Bretagne;Finistère
;Destination St Malo Baie Du Mont St Michel - BIT de Cancale;RT OT - Offices De Tourisme De Bretagne|DGE Bretagne|ADN Tourisme;Office de tourisme;CANCALE;35260;http://www.saint-malo-tourisme.com;44 rue du Port;08.25.13.52.00;info@saint-malo-tourisme.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt241121;48.675157, -1.852237;Bretagne;Ille-et-Vilaine
;Office De Tourisme Presqu'île De Crozon - Aulne Maritime - BIT de Morgat;RT OT - Offices De Tourisme De Bretagne|DGE Bretagne|ADN Tourisme;Office de tourisme;CROZON;29160;https://www.crozon-tourisme.bzh/;Place d'Ys;02 98 27 29 49;tourisme-morgat@comcom-crozon.bzh;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt247160;48.22526, -4.504743;Bretagne;Finistère
;Provence Alpes Digne les Bains Tourisme - BIT Seyne;DGE Provence-Alpes-Côte d'Azur|ADN Tourisme|RT OT - FROT PACA;Office de tourisme;SEYNE;04140;https://www.dignelesbains-tourisme.com/;Maison de Pays Place d'Armes;04 92 35 11 00;info@blancheserreponcon-tourisme.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt248003;44.352254, 6.356598;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence
;CEMOI;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Lieu de visite;PERPIGNAN;66000;https://laboutiquecemoi.fr;2980 avenue julien panchot;04.68.95.05.95;boutique66@cemoi.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt248152;42.679567, 2.854358;Occitanie;Pyrénées-Orientales
;BRIT HOTEL ARLES Acacias;BRIT HOTEL|DGE Provence-Alpes-Côte d'Azur;Hôtel;ARLES;13200;https://hotel-arles.brithotel.fr;2 rue de la Cavalerie;04 90 96 37 88;arles@brithotel.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt248375;43.68095, 4.631156;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône
;HOTEL DU PARC;DGE Grand-Est|CCI Grand Nancy Métropole – Meurthe-et-Moselle;Hôtel;PONT-A-MOUSSON;54700;https://www.hotelduparcpontamousson.com/;81 RUE DU BOIS LE PRETRE;03 83 80 71 90;contact@hotelduparc-pontamousson.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt248551;48.907309, 6.049897;Grand Est;Meurthe-et-Moselle
;Abbaye de Noirlac;ADT Touraine|DGE Centre-Val de Loire;Lieu de visite;BRUERE-ALLICHAMPS;18200;https://www.abbayedenoirlac.fr;Abbaye de Noirlac Centre Culturel de rencontre;02 48 62 01 01;contact@noirlac.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt248682;46.765335, 2.430288;Centre-Val de Loire;Cher
;LA MAISON DU MULET;CCI Digne|DGE Provence-Alpes-Côte d'Azur|Engagement Qualité PACA|ADT Alpes de Haute Provence;Lieu de visite;SEYNE;04140;https://lamaisondumulet.fr/;Haut Chardavon;07 45 12 55 60;maisondumulet.04seyne@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt250330;44.344804, 6.331075;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence
;Office de Tourisme Intercommunal de Pornic - BIT Préfailles;DGE Pays de la Loire|LOIRE ATLANTIQUE DEVELOPPEMENT;Office de tourisme;PREFAILLES;44770;https://www.pornic.com/;29 Grande Rue;0240216222;prefailles@pornic.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt251334;47.1288, -2.217206;Pays de la Loire;Loire-Atlantique
;FERRARI NOE (VILLE D'ABBEVILLE);DGE  Hauts de France|Qualinat;Sortie nature;ABBEVILLE;80132;https://fr-fr.facebook.com/abbevillepatrimoine/;24 RUE ALFRED LEMAIRE;06 99 92 74 56;patrimoine.publics@abbeville.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt251532;;;
;MAISON OPPOCA;DGE Nouvelle-Aquitaine|AaDT Béarn Pays basque;Hôtel-restaurant;AINHOA;64250;https://www.maisonoppoca.com;303 rue Karrika;05 59 29 90 72;contact@maisonoppoca.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt260503;43.307277, -1.498878;Nouvelle-Aquitaine;Pyrénées-Atlantiques
;HOTEL SOPHIE;CCI Ouest Normandie Délégation Orne|NORMANDIE QUALITE TOURISME|DGE Normandie;Hôtel-restaurant;BRIOUZE;61220;https://www.hotelsophienormandie.com/;5 Place Albert 1er;0233628282;info@hotelsophienormandie.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt261799;48.697668, -0.368531;Normandie;Orne
;Camping La Prairie;CCI Portes de Normandie Délégation de l'Orne|NORMANDIE QUALITE TOURISME|DGE Normandie|CCI Portes de Normandie;Camping;LE MELE-SUR-SARTHE;61170;https://ccvhs.fr/camping-2/;Lieu-dit La Chalotière;06 46 15 15 53;tourisme@ccvhs.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt264453;48.513624, 0.348434;Normandie;Orne
;Camping Les Pins d'Oléron;DGE Nouvelle-Aquitaine|Charentes Tourisme;Camping;LE GRAND-VILLAGE-PLAGE;17370;https://www.lespinsdoleron.com;6 allée des pins;05 46 47 50 13;contact@lespinsdoleron.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt265796;45.862143, -1.240363;Nouvelle-Aquitaine;Charente-Maritime
;METIVIER  Adrien (CPIE Brenne-Berry);DGE Centre-Val de Loire|Qualinat;Sortie nature;AZAY-LE-FERRON;36290;https://www.parc-naturel-brenne.fr/destination-brenne;35 rue Hersent-Luzarche;02 54 28 20 28;accueil@destination-brenne.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt270872;46.851378, 1.069063;Centre-Val de Loire;Indre
;Office de Tourisme Pays du Haut-Doubs - BIT MALBUISSON;DGE Bourgogne Franche-Comté|ADN Tourisme|RT OT - MASCOT;Office de tourisme;MALBUISSON;25160;https://www.malbuisson-les-lacs.com/;69 Grande Rue;03 81 69 31 21;malbuisson@destination-hautdoubs.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt274099;46.800111, 6.30564;Bourgogne-Franche-Comté;Doubs
;Camping Vittel;DGE Grand-Est|Seasonova;Camping;VITTEL;88800;https://vacances-seasonova.com/fr/camping/vittel/;270 rue claude Bassot;03 29 08 02 71;camping-vittel@vacances-seasonova.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt286443;48.207702, 5.955321;Grand Est;Vosges
;LE CLOS DES ROSES;CCI Var|DGE Provence-Alpes-Côte d'Azur|Engagement Qualité PACA;Hôtel-restaurant;FREJUS;83600;https://www.closdesroses.com/fr/;1609 route de Malpasse RD 37;04 94 53 32 31;hebergement@closdesroses.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt293701;;;
;La Buvette;Bistrot de Pays|DGE  Hauts de France;Café, bar, brasserie;SAINT-MAXIMIN;60740;https://la-buvette-restaurant-bar-epiceriefine-st-maximin.eatbu.com/?lang=fr;23, rue Pierre Dewaele;+33 3 44 25 10 37;labuvetteanono@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt298392;49.221112, 2.452323;Hauts-de-France;Oise
;BUREAU DES GUIDES PYRENEES ARIEGEOISES;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Sport de nature;AX-LES-THERMES;09110;https://www.guides-ariege.com/;Camp de Granou / Gare aval du téléporté;05.61.01.90.62;infos@guides-ariege.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt298485;42.718839, 1.836406;Occitanie;Ariège
;CAMPING LA RIBIERE;CCI Digne|DGE Provence-Alpes-Côte d'Azur|Engagement Qualité PACA;Camping;ANNOT;04240;http://www.la-ribiere.com;691A Boulevard fernand Faissole;0492832144;info@la-ribiere.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt301661;43.971853, 6.658129;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence
;La Maison Bleue;CCI Caen Normandie|NORMANDIE QUALITE TOURISME|DGE Normandie;Restaurant;COURSEULLES-SUR-MER;14470;https://www.restaurant-lamaisonbleue.fr/;Rue de Marine Dunkerque;02 31 37 45 48;lamaisonbleuerestaurant@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt306609;49.33564, -0.465073;Normandie;Calvados
;Le Domaine de la Vallée;CCI Ouest Normandie|NORMANDIE QUALITE TOURISME|DGE Normandie;Chambre d'hôtes;SAINT-MARTIN-DE-VARREVILLE;50480;https://le-domaine-de-la-vallee.eatbu.com/;14, la Vallée;06 40 79 48 56;ledomainedelavallee@yahoo.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt308089;49.426151, -1.229839;Normandie;Manche
;Camping Le Dolmen;Camping Qualité|DGE Bretagne;Camping;CARNAC;56340;https://campingledolmen.com/;Chemin de Beaumer;02 97 52 12 35;contact@campingledolmen.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt326459;47.581213, -3.057351;Bretagne;Morbihan
;Camping Les Ulèzes;Camping Qualité|DGE Auvergne Rhone-Alpes;Camping;SAINT-DONAT-SUR-L'HERBASSE;26260;https://www.camping-des-ulezes.fr/fr/;400 Avenue RAYMOND PAVON;04 75 47 83 20;contact@ulezes.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt326465;45.12117, 4.994377;Auvergne-Rhône-Alpes;Drôme
;Le Château de Saulon;DGE Bourgogne Franche-Comté|Bourgogne-Franche-Comté Tourisme;Hôtel-restaurant;SAULON-LA-RUE;21910;http://www.chateau-saulon.com/fr/;67, rue de Dijon;0380792525;info@chateau-saulon.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt82885;47.224955, 5.06269;Bourgogne-Franche-Comté;Côte-d'Or
;Hôtel des Bains - Restaurant la Table de Louis;CCI Ouest Normandie|NORMANDIE QUALITE TOURISME|DGE Normandie;Hôtel-restaurant;GRANVILLE;50400;http://www.hoteldesbains-granville.com;19 rue Georges Clémenceau;02 33 50 17 31;hoteldesbains.granville@lestelsia-casinos.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt87641;48.838873, -1.598089;Normandie;Manche
;CHÂTEAU DE SUZE-LA-ROUSSE;CCI Drome|CCI Auvergne-Rhône-Alpes|DGE Auvergne Rhone-Alpes;Lieu de visite;SUZE-LA-ROUSSE;26790;https://www.chateaux-ladrome.fr;BP 21;0475918350;leschateaux@ladrome.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt87794;44.296609, 4.847912;Auvergne-Rhône-Alpes;Drôme
;Paille Coco;CCI Martinique Délégation Martinique 2|CCI Martinique Délégation Martinique 1|CCI Martinique|DGE Martinique;Restaurant de plage;SAINTE-ANNE;97227;https://www.facebook.com/restaurantpaillecoco/;Rue du Bord de Mer;0596767543;paillecoco972@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt88957;14.43419, -60.881624;Martinique;Martinique
;Le Forum;DGE Bourgogne Franche-Comté|Bourgogne-Franche-Comté Tourisme;Restaurant;CLUNY;71250;https://www.leforumcluny.fr;Pont de la Levée;0385593173;leforum71@orange.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt89257;46.431616, 4.662532;Bourgogne-Franche-Comté;Saône-et-Loire
;Office De Tourisme Du Grand Verdun;DGE Grand-Est|ADN Tourisme;Office de tourisme;VERDUN;55100;http://www.tourisme-verdun.fr;Place de la Nation;03 29 86 14 18;contact@tourisme-verdun.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt97350;49.1617, 5.387906;Grand Est;Meuse
;Camping Le Douzou;Camping Qualité|DGE Nouvelle-Aquitaine;Camping;BOUZIC;24250;http://www.campingledouzou.fr;D 52;0553284160;contact@campingledouzou.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt100266;44.727516, 1.234682;Nouvelle-Aquitaine;Dordogne
;Office De Tourisme Des Alpes Du Léman;RT OT - INNOVATION & DEVELOPPEMENT TOURISME 74|DGE Auvergne Rhone-Alpes|ADN Tourisme;Office de tourisme;BELLEVAUX;74470;http://www.alpesduleman.com;99 Route de Saint Jeoire Immeuble les contamines;0450737153;info@alpesduleman.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt100269;46.255934, 6.529684;Auvergne-Rhône-Alpes;Haute-Savoie
;BERTON Jérôme - Fédération Départementale des Chasseurs de l'Indre;DGE Centre-Val de Loire|Qualinat;Sortie nature;CHATEAUROUX;36000;https://www.destination-brenne.fr;46 Boulevard du Moulin Neuf BP 12;06 79 69 55 69;jerome.bertonfdc36@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt101503;46.819442, 1.686084;Centre-Val de Loire;Indre
;Hotel de France Restaurant le Tastevin;DGE Bourgogne Franche-Comté|HEADLIGHT CONSULTING|Bourgogne-Franche-Comté Tourisme;Hôtel-restaurant;BEAUNE;21200;http://hoteldefrance-beaune.com/;35 avenue du huit septembre 1944;0380241034;contact@hoteldefrance-beaune.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt121838;47.023176, 4.847917;Bourgogne-Franche-Comté;Côte-d'Or
;Office De Tourisme Foix Ariège Pyrénées;RT OT - ADT Ariège Pyrénées|RT OT - CRT Occitanie|ADN Tourisme|DGE Occitanie;Office de tourisme;FOIX;09000;http://www.foix-tourisme.com/;29 rue Delcassé;05 61 65 12 12;info@foix-tourisme.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt122471;42.964326, 1.607712;Occitanie;Ariège
;Mémoire du maquis - les Glières;DGE Auvergne Rhone-Alpes|FEMS;Site de mémoire;THORENS-GLIERES;74570;http://www.hautesavoiexperience.fr;Plateau des Glières Fillière;0450332131;reservationsitedesglieres@hautesavoie.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt125912;;;
;Commune de MOLIETS (centrale);DGE Nouvelle-Aquitaine|Landes Attractivité;Lieu de visite;MOLIETS-ET-MAA;40660;https://www.mairiedemoliets.fr;Place de l’Hôtel de Ville;06 81 78 27 40;contact@mairiedemoliets.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt129799;43.848771, -1.359178;Nouvelle-Aquitaine;Landes
;SAN MARTIN;DGE Bourgogne Franche-Comté|Bourgogne-Franche-Comté Tourisme;Commerce;VITREY-SUR-MANCE;70500;https://www.san-martin.fr;17 rue Lavaux;0637594857;contact@san-martin.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt131219;47.814381, 5.762442;Bourgogne-Franche-Comté;Haute-Saône
;BAZALTIK REUNION;Qualité Tourisme  Ile de la Réunion|DGE La Reunion;Sport de nature;SAINT-PAUL;97460;https://www.reunion.fr/planifier/a-voir-a-faire/loisirs/bazaltik-reunion-2710707;61 chemin Bottard;0692 82 37 42;seb.volcan@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt138802;-21.01034, 55.30862;La Réunion;La Réunion
;LA BASTIDE DES MAGNANS;CCI Var|DGE Provence-Alpes-Côte d'Azur|Engagement Qualité PACA;Restaurant;VIDAUBAN;83550;https://www.bastidedesmagnans.com;20 avenue de la resistance;04 94 99 43 91;magnans83@orange.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt138925;43.419265, 6.428165;Provence-Alpes-Côte d'Azur;Var
;Gabares NORBERT;DGE Nouvelle-Aquitaine|CDT Dordogne;Lieu de visite;LA ROQUE-GAGEAC;24250;http://www.norbert.fr;Place du 8 mai;0553294044;gabares-norbert@norbert.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt139028;44.825184, 1.183153;Nouvelle-Aquitaine;Dordogne
;Mystery square;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Etablissement de loisir;TOULOUSE;31000;https://mysteriusescape.fr/;6 rue Joseph Bosc;06.52.26.53.93;contact@mysteriusescape.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt150531;43.609731, 1.44531;Occitanie;Haute-Garonne
;BELLE ISLE SUR RISLE;NORMANDIE QUALITE TOURISME|DGE Normandie|CCI Portes de Normandie;Hôtel-restaurant;PONT-AUDEMER;27500;http://www.bellile.com/;112 route de Rouen;02 32 56 96 22;hotel@bellile.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt154381;49.355334, 0.5292;Normandie;Eure
;OT Ile d'Oléron Bassin de Marennes - BIT Boyardville;DGE Nouvelle-Aquitaine|ADN Tourisme|Charentes Tourisme;Office de tourisme;SAINT-PIERRE-D'OLERON;17310;http://www.ile-oleron-marennes.com;Place du Marché BOYARDVILLE;05.46.85.65.23;accueil@marennes-oleron.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt157450;45.917053, -1.329222;Nouvelle-Aquitaine;Charente-Maritime
;Châteauroux Berry Tourisme;ADT de l'Indre|DGE Centre-Val de Loire|ADN Tourisme;Office de tourisme;CHATEAUROUX;36000;https://www.chateauroux-tourisme.com/;2 place de la République;02 54 34 10 74;accueil@chateauroux-tourisme.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt158336;46.811844, 1.691547;Centre-Val de Loire;Indre
115654;Office de Tourisme Intercommunal Calvi Balagne;DGE Corse|ADN Tourisme;Office de tourisme;CALVI;20260;http://www.balagne-corsica.com;Port de Plaisance Chemin de la Plage;04.95.65.16.67;tourisme@balagne-corsica.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115654;42.561657, 8.753878;Corse;Haute-Corse
115773;HOTEL DE DIANE;DGE Bretagne|CRT Bretagne;Hôtel-restaurant;FREHEL;22240;http://www.hoteldiane.fr/;12 Allée des Acacias Sables d'Or Les Pins;02 96 41 42 07;direction@hoteldiane.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115773;48.636549, -2.39723;Bretagne;Côtes-d'Armor
115908;Grotte de Maxange;DGE Nouvelle-Aquitaine|CDT Dordogne;Lieu de visite;LE BUISSON-DE-CADOUIN;24480;http://www.maxange.com;676 route des grottes;05 53 23 42 80;maxange24@hotmail.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115908;44.835901, 0.91713;Nouvelle-Aquitaine;Dordogne
115938;BRIT HOTEL MARTIGUES;BRIT HOTEL|DGE Provence-Alpes-Côte d'Azur;Hôtel;SAINT-MITRE-LES-REMPARTS;13920;https://martigues.brithotel.fr/;10 avenue des Peupliers;09 71 16 60 60;gm@hotelmartigues.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115938;43.438916, 5.037402;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône
115966;Maison de la Nature et de l'Estuaire;CCI Caen Normandie|NORMANDIE QUALITE TOURISME|DGE Normandie;Lieu de visite;SALLENELLES;14121;http://www.cpievdo.fr/;Boulevard Maritime;02 31 78 71 06;epailleux@cpievdo.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115966;49.264462, -0.232056;Normandie;Calvados
116031;Domaine de la Pommeraye;CCI Caen Normandie|NORMANDIE QUALITE TOURISME|DGE Normandie;Etablissement de loisir;LA POMMERAYE;14690;https://www.pommeraye.fr/;17 rue de Ganne Bien-Etre Normandie SARL;02 31 69 02 67;contact@pommeraye.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=116031;48.904975, -0.411855;Normandie;Calvados
;Camping Pré Fixe;Camping Qualité|Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Camping;CASSAGNABERE-TOURNAS;31420;http://www.camping-pre-fixe.com;Chemin du Château d'Eau 175 rue de l'Abbée Duthil;05.61.98.71.00;campingprefixe@orange.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt20116;43.226741, 0.788764;Occitanie;Haute-Garonne
;CHATEAU PECH-CELEYRAN;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Caveaux et points de vente;SALLES-D'AUDE;11110;http://www.pech-celeyran.cam;Château Pech Céleyran;04.68.33.50.04;pechceleyran@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt20353;43.232061, 3.09404;Occitanie;Aude
